FDT36, 12.300000190734863, NLow Fat, 0.11144759505987167, NBaking ods, 33.487400054931641, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 436.60873413085938
FDS48, NULL, NLow Fat, 0.027644731104373932, NBaking ods, 149.47079467773438, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3159.88671875
FDS48, 15.149999618530273, NLow Fat, 0.046496778726577759, NBaking ods, 149.67080688476563, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 300.94158935546875
FDS48, NULL, NLow Fat, 0.048637889325618744, NBaking ods, 149.77079772949219, NOUT019, 1985, NULL, NULL, NGrocery Store, 150.47079467773438
FDR48, 11.649999618530273, NLow Fat, 0, NBaking ods, 149.80239868164063, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1821.6287841796875
FDV24, 5.6350002288818359, NLow Fat, 0.10369302332401276, NBaking ods, 149.90499877929688, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 2546.68505859375
FDV24, 5.6350002288818359, NLow Fat, 0.10348177701234818, NBaking ods, 150.0050048828125, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1797.6600341796875
FDM24, 6.1350002288818359, NRegular, 0.079650513827800751, NBaking ods, 150.1365966796875, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 994.77508544921875
FDS48, 15.149999618530273, NLow Fat, 0.027779253199696541, NBaking ods, 150.17080688476563, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1504.7080078125
FDS48, 15.149999618530273, NLow Fat, 0.027756137773394585, NBaking ods, 150.47079467773438, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 2106.59130859375
FDS48, 15.149999618530273, NLow Fat, 0, NBaking ods, 150.47079467773438, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 2416.41064453125
FDR48, 11.649999618530273, NLow Fat, 0.13224807381629944, NBaking ods, 150.50239562988281, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 3187.850341796875
FDM24, 6.1350002288818359, NRegular, 0.13277775049209595, NBaking ods, 150.73660278320313, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 998.75054931640625
FDR48, NULL, NLow Fat, 0.13086740672588348, NBaking ods, 150.80239868164063, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 4402.26953125
FDS48, 15.149999618530273, NLow Fat, 0.027892414480447769, NBaking ods, 150.97079467773438, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 2424.440185546875
FDR48, 11.649999618530273, NLow Fat, 0.13177092373371124, NBaking ods, 151.10240173339844, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1518.0240478515625
FDS48, 15.149999618530273, NLow Fat, 0.027936384081840515, NBaking ods, 151.17080688476563, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2496.35888671875
FDV24, 5.6350002288818359, NLow Fat, 0.10327233374118805, NBaking ods, 151.20500183105469, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 920.203369140625
FDV24, 5.6350002288818359, NLow Fat, 0.10385648906230927, NBaking ods, 151.30499267578125, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 937.864013671875
FDM24, 6.1350002288818359, NRegular, 0, NBaking ods, 151.33659362792969, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1057.9561767578125
FDM24, 6.1350002288818359, NRegular, 0.079450696706771851, NBaking ods, 151.6365966796875, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1014.0166625976563
FDM24, 6.1350002288818359, NRegular, 0.079312369227409363, NBaking ods, 151.73660278320313, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 3325.005126953125
FDV24, 5.6350002288818359, NLow Fat, 0.10318639874458313, NBaking ods, 151.80499267578125, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 940.96331787109375
FDR48, 11.649999618530273, NLow Fat, 0.13139478862285614, NBaking ods, 151.90240478515625, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1669.826416015625
FDR48, NULL, NLow Fat, 0.23024693131446838, NBaking ods, 152.10240173339844, NOUT019, 1985, NULL, NULL, NGrocery Store, 660.60552978515625
FDR48, 11.649999618530273, NLF, 0.13170868158340454, NBaking ods, 152.30239868164063, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1518.0240478515625
FDS48, 15.149999618530273, NLow Fat, 0.027774002403020859, NBaking ods, 152.37080383300781, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 3159.88671875
FDR48, 11.649999618530273, NLow Fat, 0.13150422275066376, NBaking ods, 152.50239562988281, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1954.3182373046875
FDR48, 11.649999618530273, NLF, 0, NBaking ods, 152.60240173339844, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 303.60479736328125
FDM24, NULL, NRegular, 0.078943222761154175, NBaking ods, 152.73660278320313, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 1813.63916015625
FDX48, 17.75, NRegular, 0.037880729883909225, NBaking ods, 152.76559448242188, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2982.748291015625
FDM24, 6.1350002288818359, NRegular, 0.079261355102062225, NBaking ods, 152.83659362792969, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1022.041259765625
FDM24, 6.1350002288818359, NRegular, 0.079776078462600708, NBaking ods, 152.83659362792969, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1964.7757568359375
FDM24, 6.1350002288818359, NRegular, 0.07932736724615097, NBaking ods, 152.83659362792969, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2871.595458984375
FDR48, 11.649999618530273, NLow Fat, 0.22011111676692963, NBaking ods, 153.00239562988281, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 455.40719604492188
FDX48, 17.75, NRegular, 0.037964731454849243, NBaking ods, 153.06559753417969, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 2988.60595703125
FDX48, 17.75, NRegular, 0.037946797907352448, NBaking ods, 153.3656005859375, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 2967.240966796875
FDX48, 17.75, NRegular, 0.038102202117443085, NBaking ods, 154.06559753417969, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1390.1904296875
FDX48, NULL, Nreg, 0.06633681058883667, NBaking ods, 154.16560363769531, NOUT019, 1985, NULL, NULL, NGrocery Store, 617.8624267578125
FDX48, 17.75, NRegular, 0.038042232394218445, NBaking ods, 154.26559448242188, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 3398.2431640625
FDX48, 17.75, NRegular, 0.037856362760066986, NBaking ods, 154.3656005859375, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 2876.98876953125
FDX48, 17.75, NRegular, 0.063416562974452972, NBaking ods, 154.66560363769531, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 308.93121337890625
FDX48, 17.75, NRegular, 0.037887893617153168, NBaking ods, 154.66560363769531, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2937.486328125
FDX48, NULL, NRegular, 0.03770441934466362, NBaking ods, 154.8656005859375, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 4107.359375
FDO24, 11.100000381469727, Nlow fat, 0, NBaking ods, 156.46040344238281, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 2376.906005859375
FDH24, 20.700000762939453, NLow Fat, 0.021427081897854805, NBaking ods, 156.52879333496094, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1571.2879638671875
FDH24, 20.700000762939453, NLow Fat, 0.021464454010128975, NBaking ods, 156.62879943847656, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 3928.219970703125
FDO24, 11.100000381469727, NLow Fat, 0.17606902122497559, NBaking ods, 156.76040649414063, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1901.5247802734375
FDH24, 20.700000762939453, NLow Fat, 0.021474596112966537, NBaking ods, 156.92880249023438, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 3475.81591796875
FDH24, 20.700000762939453, NLow Fat, 0.021552357822656631, NBaking ods, 157.02879333496094, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2985.447265625
FDH24, 20.700000762939453, NLow Fat, 0.021431133151054382, NBaking ods, 157.02879333496094, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2199.80322265625
FDN60, 15.100000381469727, NLow Fat, 0.095306023955345154, NBaking ods, 157.160400390625, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 2491.778076171875
FDN60, 15.100000381469727, NLow Fat, 0.09554571658372879, NBaking ods, 157.36039733886719, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 4436.89111328125
FDO24, 11.100000381469727, NLow Fat, 0.17657303810119629, NBaking ods, 157.46040344238281, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 3010.74755859375
FDH24, 20.700000762939453, NLow Fat, 0.021518435329198837, NBaking ods, 157.52879333496094, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1571.2879638671875
FDN60, NULL, NLow Fat, 0.1666095107793808, NBaking ods, 157.660400390625, NOUT019, 1985, NULL, NULL, NGrocery Store, 316.92080688476562
FDH24, NULL, NLow Fat, 0.021327352151274681, NBaking ods, 157.82879638671875, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 7400.29931640625
FDO24, 11.100000381469727, NLow Fat, 0.1772124171257019, NBaking ods, 158.160400390625, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1913.5826416015625
FDO24, 11.100000381469727, NLow Fat, 0.1761823445558548, NBaking ods, 158.160400390625, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1901.5247802734375
FDH24, 20.700000762939453, NLow Fat, 0.021413298323750496, NBaking ods, 158.22880554199219, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 3504.609619140625
FDN60, NULL, NLow Fat, 0.094697274267673492, NBaking ods, 158.46040344238281, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 4278.4306640625
FDN60, 15.100000381469727, NLow Fat, 0.095351062715053558, NBaking ods, 158.660400390625, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 2535.366455078125
FDO24, 11.100000381469727, NLow Fat, 0.17621566355228424, NBaking ods, 158.86039733886719, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2693.826904296875
FDO24, NULL, NLow Fat, 0.17536233365535736, NBaking ods, 158.96040344238281, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 4436.89111328125
FDO24, 11.100000381469727, NLow Fat, 0.29494890570640564, NBaking ods, 159.06039428710938, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 792.302001953125
FDH24, NULL, NLow Fat, 0.037523150444030762, NBaking ods, 159.12879943847656, NOUT019, 1985, NULL, NULL, NGrocery Store, 4240.81689453125
FDO24, 11.100000381469727, NLow Fat, 0.17693349719047546, NBaking ods, 159.160400390625, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1925.681640625
FDN60, 15.100000381469727, NLow Fat, 0.095158077776432037, NBaking ods, 159.26040649414063, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2852.287109375
FDN60, 15.100000381469727, NLow Fat, 0.095078893005847931, NBaking ods, 159.660400390625, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 2555.5244140625
FDN60, 15.100000381469727, NLow Fat, 0.0956963375210762, NBaking ods, 159.76040649414063, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2693.826904296875
FDN60, 15.100000381469727, NLow Fat, 0.095140084624290466, NBaking ods, 159.96040344238281, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2852.287109375
FDO24, NULL, NLow Fat, 0, NBaking ods, 160.46040344238281, NOUT019, 1985, NULL, NULL, NGrocery Store, 8023.02001953125
FDA47, 10.5, NRegular, 0.1166737973690033, NBaking ods, 161.72099304199219, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 3588.662109375
FDE36, 5.2600002288818359, NRegular, 0.041764486581087112, NBaking ods, 161.88679504394531, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 3275.736083984375
FDE36, 5.2600002288818359, NRegular, 0.041837330907583237, NBaking ods, 161.88679504394531, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 5077.390625
FDA47, NULL, NRegular, 0.20428074896335602, NBaking ods, 162.22099304199219, NOUT019, 1985, NULL, NULL, NGrocery Store, 794.10809326171875
FDA47, 10.5, NRegular, 0.1166517361998558, NBaking ods, 162.42100524902344, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1807.7457275390625
FDA47, 10.5, NRegular, 0, NBaking ods, 162.42100524902344, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1304.968017578125
FDE36, NULL, NRegular, 0.073138058185577393, NBaking ods, 162.58680725097656, NOUT019, 1985, NULL, NULL, NGrocery Store, 2223.012451171875
FDE36, 5.2600002288818359, NRegular, 0.042008668184280396, NBaking ods, 162.68679809570313, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 3767.096435546875
FDE36, 5.2600002288818359, NRegular, 0.041857101023197174, NBaking ods, 162.78680419921875, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 4258.45703125
FDE36, 5.2600002288818359, NRegular, 0.069918408989906311, NBaking ods, 162.98680114746094, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 900.17608642578125
FDA47, 10.5, NRegular, 0.11657670140266419, NBaking ods, 163.12100219726563, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1794.3310546875
FDJ60, 19.350000381469727, NRegular, 0.0627831369638443, NBaking ods, 163.31840515136719, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 3476.232177734375
FDJ60, 19.350000381469727, NRegular, 0.062655232846736908, NBaking ods, 163.31840515136719, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 2641.894287109375
FDA47, 10.5, NRegular, 0.116855189204216, NBaking ods, 163.62100219726563, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1872.642333984375
FDJ60, 19.350000381469727, NRegular, 0.062516599893569946, NBaking ods, 163.91839599609375, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 3137.24951171875
FDJ60, 19.350000381469727, NRegular, 0.062882110476493835, NBaking ods, 164.11839294433594, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2807.0126953125
FDA47, 10.5, NRegular, 0.11733374744653702, NBaking ods, 164.12100219726563, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2773.056884765625
FDA47, 10.5, NRegular, 0.11714907735586166, NBaking ods, 164.12100219726563, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1794.3310546875
FDA47, NULL, NRegular, 0.11610879749059677, NBaking ods, 164.12100219726563, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 6035.47705078125
FDE36, 5.2600002288818359, NRegular, 0.041737623512744904, NBaking ods, 164.48680114746094, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 925.76458740234375
FDJ60, 19.350000381469727, NRegular, 0.062476392835378647, NBaking ods, 164.51840209960938, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1651.1839599609375
FDZ59, 6.630000114440918, NRegular, 0.1040215790271759, NBaking ods, 164.85000610351563, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1191.321533203125
FDZ59, NULL, NRegular, 0.10351785272359848, NBaking ods, 164.94999694824219, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 4161.25
FDE36, 5.2600002288818359, Nreg, 0.041772384196519852, NBaking ods, 165.08680725097656, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 929.14154052734375
FDJ60, 19.350000381469727, NRegular, 0.062625639140605927, NBaking ods, 165.31840515136719, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1651.1839599609375
FDE36, 5.2600002288818359, NRegular, 0.041942548006772995, NBaking ods, 165.48680114746094, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 2293.01513671875
FDE36, NULL, NRegular, 0, NBaking ods, 165.58680725097656, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 5404.96435546875
FDZ59, NULL, NRegular, 0.18212836980819702, NBaking ods, 165.64999389648438, NOUT019, 1985, NULL, NULL, NGrocery Store, 665.79998779296875
FDJ60, 19.350000381469727, NRegular, 0.10465976595878601, NBaking ods, 165.91839599609375, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 3499.468017578125
FDZ59, 6.630000114440918, NRegular, 0.10418330878019333, NBaking ods, 166.14999389648438, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 3828.35009765625
FDJ60, NULL, NRegular, 0.062225628644227982, NBaking ods, 166.41839599609375, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2674.43505859375
FDZ59, 6.630000114440918, NRegular, 0.1042325422167778, NBaking ods, 166.75, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1160.830078125
FDZ59, 6.630000114440918, Nreg, 0.17411080002784729, NBaking ods, 166.85000610351563, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 499.35000610351562
FDZ59, 6.630000114440918, NRegular, 0.10393501818180084, NBaking ods, 166.85000610351563, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 5326.39990234375
FDJ60, 19.350000381469727, NRegular, 0.062528423964977264, NBaking ods, 166.91839599609375, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 3302.367919921875
FDU60, 20, NRegular, 0.0601450577378273, NBaking ods, 167.11320495605469, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 3609.64501953125
FDZ59, 6.630000114440918, NRegular, 0.10444532334804535, NBaking ods, 167.25, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1830.949951171875
FDU60, 20, Nreg, 0.05985119566321373, NBaking ods, 167.31320190429688, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 3613.965087890625
FDU60, NULL, NRegular, 0.059610970318317413, NBaking ods, 167.31320190429688, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2806.751708984375
FDZ59, 6.630000114440918, NRegular, 0.10460997372865677, NBaking ods, 168.35000610351563, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1205.453369140625
FDZ59, 6.630000114440918, NRegular, 0.10400190949440002, NBaking ods, 168.44999694824219, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1172.6646728515625
FDU60, 20, NRegular, 0.059889718890190125, NBaking ods, 168.51319885253906, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2874.92431640625
FDU60, 20, NRegular, 0.060022525489330292, NBaking ods, 168.71319580078125, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 6426.3017578125
FDU60, 20, NRegular, 0.059994176030159, NBaking ods, 168.71319580078125, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 3644.205078125
FDU60, 20, NRegular, 0.059901043772697449, NBaking ods, 168.81320190429688, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 3612.6025390625
FDU60, 20, NRegular, 0, NBaking ods, 169.11320495605469, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 3585.199951171875
FDU60, 20, NRegular, 0.10026206821203232, NBaking ods, 169.61320495605469, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 169.11320495605469
FDR12, 12.600000381469727, NRegular, 0.052782710641622543, NBaking ods, 170.37640380859375, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 2297.0146484375
FDR12, 12.600000381469727, NRegular, 0.031528789550065994, NBaking ods, 170.37640380859375, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2275.547119140625
FDM36, 11.649999618530273, NRegular, 0.058681957423686981, NBaking ods, 170.44219970703125, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 517.32659912109375
FDR12, 12.600000381469727, NRegular, 0.031508509069681168, NBaking ods, 170.57640075683594, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 3779.080810546875
FDL24, 10.300000190734863, NRegular, 0.02489188127219677, NBaking ods, 170.94219970703125, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 3103.959716796875
FDM36, 11.649999618530273, NRegular, 0.058719724416732788, NBaking ods, 171.14219665527344, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2931.517333984375
FDR12, 12.600000381469727, NRegular, 0.031534753739833832, NBaking ods, 171.17640686035156, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2307.80029296875
FDR12, NULL, NRegular, 0.031382042914628983, NBaking ods, 171.37640380859375, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3091.97509765625
FDM36, 11.649999618530273, NRegular, 0.058970075100660324, NBaking ods, 171.94219970703125, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 2123.314208984375
